BLK00,TAZ_2000,lat,lon
270530083001010,338,44.9440263000,-93.2733490000
270530083001009,338,44.9440036000,-93.2720980000
270531088003008,353,44.9440402000,-93.2262160000
270531088003007,353,44.9440397000,-93.2248160000
270531088003006,353,44.9440397000,-93.2234290000
270531089003011,353,44.9440529000,-93.2220970000
270531089003010,353,44.9440769000,-93.2208480000
270531089003009,353,44.9440769000,-93.2195970000
270530276011014,635,44.9426221000,-93.6424930000
270531089003008,353,44.9440538000,-93.2182970000
271230353005011,880,44.9430373000,-93.1541970000
270531076004005,353,44.9440529000,-93.2169960000
271230374022010,832,44.9407028000,-93.0318590000
270531076004004,353,44.9440769000,-93.2157470000
270531080003003,333,44.9439866000,-93.3029280000
270531080003002,333,44.9439387000,-93.3014180000
270531080003001,333,44.9438387000,-93.3001800000
270531080003000,333,44.9438639000,-93.2988750000
270530081004004,334,44.9438644000,-93.2975750000
270530081004003,334,44.9438769000,-93.2962990000
270531076001010,352,44.9440745000,-93.2042170000
270530081003003,334,44.9438529000,-93.2950500000
270531076001011,352,44.9441221000,-93.2032500000
270531076001012,352,44.9427290000,-93.2026960000
270530081003002,334,44.9438397000,-93.2937690000
270530081003001,334,44.9438149000,-93.2924750000
270530272033000,627,44.9418331000,-93.5816130000
270530081003000,334,44.9438320000,-93.2911810000
270530081001005,334,44.9438649000,-93.2898750000
270530081001004,334,44.9438282000,-93.2886050000
271230349001008,906,44.9444150000,-93.1863710000
271230349001007,906,44.9444090000,-93.1847960000
270530082002005,337,44.9438149000,-93.2835620000
270530082002002,337,44.9431763000,-93.2813440000
271230349001006,906,44.9444150000,-93.1832710000
270530082002001,337,44.9439344000,-93.2803420000
271230350003005,906,44.9444150000,-93.1815710000
271230350003004,906,44.9443896000,-93.1794540000
271230342002052,818,44.9445189000,-93.0970330000
271230342002051,818,44.9445436000,-93.0957690000
271230350002005,906,44.9443650000,-93.1776710000
271230350002004,905,44.9443444000,-93.1758130000
271230342002063,814,44.9442738000,-93.0904440000
270531088004015,353,44.9439897000,-93.2275790000
270530084001004,338,44.9439044000,-93.2631980000
270530085004004,344,44.9439396000,-93.2619300000
270530272031007,627,44.9371965000,-93.5847940000
271230348001021,902,44.9440838000,-93.1965560000
270531226002008,578,44.9437369000,-93.3598190000
270531226002007,578,44.9440993000,-93.3587410000
270530082003001,337,44.9437179000,-93.2860870000
270530082003002,337,44.9438263000,-93.2848500000
270530082002000,337,44.9437812000,-93.2786910000
271230350001014,905,44.9442909000,-93.1738820000
271230350001012,905,44.9442836000,-93.1712850000
271230350001011,905,44.9442904000,-93.1698330000
271230350001010,905,44.9443111000,-93.1679440000
271230352001013,880,44.9443432000,-93.1655750000
271230352001012,880,44.9443150000,-93.1630710000
271230352001011,880,44.9443186000,-93.1605450000
271230352001004,880,44.9442903000,-93.1581960000
270530084001005,338,44.9438897000,-93.2644670000
271230353005014,880,44.9441059000,-93.1562420000
271230353005010,879,44.9443428000,-93.1528240000
271230374022007,837,44.9443147000,-93.0262360000
271230353001009,879,44.9443079000,-93.1502700000
271230374031000,831,44.9444541000,-93.0055240000
270530085004003,344,44.9439013000,-93.2606920000
271230353001008,879,44.9442974000,-93.1478640000
270530085003002,344,44.9437649000,-93.2543240000
270530085001003,344,44.9437649000,-93.2530240000
271230354002006,878,44.9443404000,-93.1352120000
270530085001004,344,44.9437649000,-93.2517740000
270530085001005,344,44.9437876000,-93.2504300000
270531086003005,344,44.9437648000,-93.2491230000
271230354001006,878,44.9439095000,-93.1300840000
271230355002010,878,44.9443419000,-93.1275910000
270531086003004,344,44.9437403000,-93.2478670000
270531086002011,345,44.9437769000,-93.2465970000
270531086002010,345,44.9437649000,-93.2453730000
270531086002009,345,44.9437408000,-93.2441290000
270531086002008,345,44.9437282000,-93.2428420000
270531087001011,345,44.9437650000,-93.2413730000
271230358001003,864,44.9443616000,-93.1124550000
270531087001010,345,44.9437735000,-93.2396470000
271230359001003,882,44.9428461000,-93.1081350000
270531087001009,345,44.9437650000,-93.2378730000
270530227002010,579,44.9431639000,-93.3538270000
270531087001008,345,44.9437519000,-93.2363980000
270530227002011,579,44.9431639000,-93.3525770000
270531087001007,345,44.9435775000,-93.2353700000
270531088004007,353,44.9437316000,-93.2345520000
270531088004008,353,44.9437553000,-93.2333410000
270531088004009,353,44.9437688000,-93.2317390000
271230350001013,905,44.9442650000,-93.1725710000
271230374041005,838,44.9441000000,-93.0565250000
271230354003003,878,44.9442592000,-93.1454650000
271230354003004,878,44.9442592000,-93.1429240000
271230354002008,878,44.9442617000,-93.1403440000
271230354002007,878,44.9442432000,-93.1377740000
271230354001007,878,44.9443120000,-93.1326440000
271230348001022,902,44.9441283000,-93.1948080000
270530276014001,636,44.9422847000,-93.6690290000
271230374031001,831,44.9436716000,-93.0109310000
270530276014002,636,44.9413036000,-93.6663450000
271230342002049,816,44.9441429000,-93.0937380000
271230342002067,814,44.9440157000,-93.0902620000
271230342002998,819,44.9442062000,-93.0866820000
270530223011013,565,44.9438640000,-93.4006290000
270190902001041,125,44.9318216000,-93.9976110000
270531225003007,577,44.9430513000,-93.3803020000
270531225003008,577,44.9431266000,-93.3790530000
271230361001004,819,44.9438725000,-93.0787660000
271230361001007,819,44.9430365000,-93.0835320000
271630710101008,1109,44.9427115000,-92.9227060000
270530272032999,631,44.9389080000,-93.6310320000
270530272032000,631,44.9428556000,-93.6177660000
270530272013006,644,44.9428620000,-93.6165360000
270530272033997,644,44.9429286000,-93.6157120000
270530272033018,627,44.9397811000,-93.6133730000
270530223022008,576,44.9429892000,-93.3815720000
271230342002066,814,44.9439780000,-93.0893880000
270530276012028,635,44.9420620000,-93.6623040000
271630710011012,1106,44.9434400000,-92.9820530000
270530223012004,576,44.9388747000,-93.3997520000
270190902001994,125,44.9369975000,-94.0088830000
270530223022001,576,44.9428639000,-93.3902500000
270530223022002,576,44.9429519000,-93.3890020000
270530223022003,576,44.9429639000,-93.3877770000
270530223022004,576,44.9429639000,-93.3865270000
270530223022005,576,44.9429509000,-93.3853010000
270530263021017,620,44.9423569000,-93.4889160000
270530223022006,576,44.9429759000,-93.3841030000
270530223022007,576,44.9429759000,-93.3828530000
270530263024006,626,44.9426305000,-93.5035640000
271630710011019,1106,44.9369826000,-92.9698680000
271230374021009,831,44.9438857000,-93.0191440000
271230374031003,831,44.9426910000,-93.0056030000
270530223012001,576,44.9429340000,-93.3964680000
270530272032998,631,44.9406011000,-93.6343540000
270531226002009,578,44.9423870000,-93.3631240000
271230358001004,864,44.9437983000,-93.1139730000
270530263011044,619,44.9419878000,-93.4569800000
270531226002011,578,44.9436306000,-93.3684600000
270531226002010,578,44.9432857000,-93.3672550000
271230355002009,864,44.9437375000,-93.1249870000
271230355002008,864,44.9437396000,-93.1224990000
271230355001009,864,44.9437150000,-93.1199690000
271630710171005,1110,44.9434074000,-92.8953060000
270530272032002,631,44.9418164000,-93.6183910000
271230355001008,864,44.9437320000,-93.1174360000
271630710101011,1109,44.9429357000,-92.9164150000
271230358001011,864,44.9423948000,-93.1125770000
271230360001009,817,44.9432173000,-93.1026460000
271230342002059,817,44.9436901000,-93.1014140000
271230342002050,818,44.9437750000,-93.0953880000
271630711021007,1111,44.9435728000,-92.8473380000
271230359001004,882,44.9421252000,-93.1106980000
270530263021002,620,44.9424573000,-93.4678590000
271230342002997,820,44.9432791000,-93.0898640000
270530276014009,636,44.9409464000,-93.6803850000
271230425021019,920,44.9427649000,-92.9883640000
271230425021013,920,44.9427308000,-92.9870960000
271230425021016,920,44.9427652000,-92.9921640000
271230425021017,920,44.9427198000,-92.9910420000
271230425021015,920,44.9437650000,-92.9937140000
271630710061010,1108,44.9436249000,-92.9440650000
271230359001002,882,44.9432143000,-93.1052850000
271230342002061,818,44.9435794000,-93.0970840000
270530230001000,581,44.9407556000,-93.3513900000
271230374041008,838,44.9434673000,-93.0549690000
271230353005015,880,44.9437316000,-93.1553530000
271230425021018,920,44.9427305000,-92.9897390000
271630710061005,1108,44.9433063000,-92.9485000000
270531226002022,579,44.9424640000,-93.3582930000
271230349001009,906,44.9433094000,-93.1863950000
271230349001010,906,44.9433150000,-93.1847700000
271230349001011,906,44.9433213000,-93.1832460000
271230350003006,906,44.9433150000,-93.1815710000
271230350003007,906,44.9432650000,-93.1794700000
271230374031002,831,44.9435203000,-93.0079500000
271230350001018,905,44.9432650000,-93.1679210000
271230352001014,880,44.9432904000,-93.1655900000
270530276012029,635,44.9409334000,-93.6631100000
270530276011015,635,44.9416256000,-93.6409080000
270531226002017,578,44.9424501000,-93.3658660000
271230354002011,878,44.9434679000,-93.1352010000
271230354001008,878,44.9434676000,-93.1326440000
270530229011002,583,44.9423528000,-93.3295850000
271230355002011,878,44.9434173000,-93.1275770000
271230350002006,906,44.9432328000,-93.1776550000
271230342002062,817,44.9428128000,-93.0959900000
271230350002007,905,44.9432399000,-93.1757510000
271230350001015,905,44.9432428000,-93.1733160000
271230350001016,905,44.9432457000,-93.1713340000
271230350001017,905,44.9432094000,-93.1698460000
271230352001015,880,44.9432649000,-93.1630700000
271230352001016,880,44.9432617000,-93.1605450000
271230374041011,827,44.9228395000,-93.0393680000
271230352001017,880,44.9432650000,-93.1581190000
271230374022008,832,44.9430361000,-93.0259870000
271230353002001,879,44.9432714000,-93.1502700000
271230353002000,879,44.9432387000,-93.1478250000
271230354003006,878,44.9432057000,-93.1454490000
270530229011006,582,44.9411758000,-93.3436960000
271230354003005,878,44.9432093000,-93.1428650000
271230354002009,878,44.9432428000,-93.1403150000
271230354002010,878,44.9432390000,-93.1377670000
270530272031008,627,44.9415619000,-93.5800890000
271230358001005,864,44.9430650000,-93.1154060000
270530276014003,636,44.9414015000,-93.6684830000
271230361001008,819,44.9428442000,-93.0829130000
271230361001003,819,44.9419256000,-93.0767410000
271230361001002,826,44.9418502000,-93.0760090000
271230361001001,826,44.9421906000,-93.0742340000
271230342002060,817,44.9427615000,-93.1001350000
271230374041007,827,44.9430724000,-93.0529590000
271230353005013,880,44.9427819000,-93.1549660000
271230374031010,831,44.9426967000,-93.0178410000
270530276014005,636,44.9411231000,-93.6732880000
270530276014004,636,44.9396569000,-93.6696010000
271630710061004,1108,44.9430493000,-92.9505170000
270530263024007,626,44.9423127000,-93.5047910000
271230371001999,820,44.9425422000,-93.0886710000
271230374031005,831,44.9423370000,-93.0104380000
270530229011001,583,44.9422149000,-93.3308140000
270530272032015,631,44.9412053000,-93.6361580000
271230361001010,819,44.9414924000,-93.0779850000
270531080003004,333,44.9422639000,-93.3027750000
270531080003005,333,44.9422408000,-93.3014770000
271630710101007,1109,44.9432765000,-92.9224100000
270530223011006,576,44.9416237000,-93.3923680000
270530083002008,337,44.9422663000,-93.2771780000
271230342002068,817,44.9421375000,-93.0958010000
270530083002009,337,44.9422515000,-93.2759550000
270530083001011,338,44.9422419000,-93.2733240000
270190902001027,125,44.9373598000,-93.9716850000
270530083001012,338,44.9422769000,-93.2720490000
270530083001013,338,44.9422649000,-93.2707740000
270530084003006,338,44.9422282000,-93.2695040000
270530084003007,338,44.9422408000,-93.2682170000
270530084002006,338,44.9422649000,-93.2669730000
270530084002007,338,44.9422649000,-93.2657230000
270530084001006,338,44.9422515000,-93.2644550000
270530084001007,338,44.9422402000,-93.2631670000
270530085004005,344,44.9421265000,-93.2614560000
270531076004008,352,44.9423022000,-93.2144910000
270531076004009,352,44.9423032000,-93.2131970000
270530085004006,344,44.9426832000,-93.2606090000
270531076004010,352,44.9423149000,-93.2118720000
270531076004011,352,44.9423397000,-93.2105770000
270531076001018,352,44.9423546000,-93.2091960000
270531076001017,352,44.9423548000,-93.2079420000
270530274002012,626,44.9399935000,-93.5231300000
270530274002011,626,44.9404532000,-93.5185240000
270531076001016,352,44.9423397000,-93.2067770000
270531076001015,352,44.9423649000,-93.2055220000
270530272032001,631,44.9407057000,-93.6210140000
270531076001014,352,44.9424650000,-93.2042990000
270531076001013,352,44.9423858000,-93.2034760000
270530276014011,636,44.9410967000,-93.6848830000
270530272033004,627,44.9409071000,-93.6017380000
270531088004018,353,44.9421902000,-93.2275670000
270531088003009,353,44.9422149000,-93.2262230000
270531088003010,353,44.9421902000,-93.2248290000
270531088003011,353,44.9422149000,-93.2234230000
270531089003012,353,44.9422517000,-93.2220910000
270531089003013,353,44.9422022000,-93.2208480000
270531089003014,353,44.9422398000,-93.2196270000
270531089003015,353,44.9422649000,-93.2183220000
270531076004006,353,44.9422769000,-93.2169960000
270531076004007,353,44.9422529000,-93.2157470000
271630710011011,1106,44.9429269000,-92.9813000000
271630710011013,1106,44.9422071000,-92.9838350000
270531080003006,333,44.9421293000,-93.3001920000
270531080003007,333,44.9421746000,-93.2988990000
270530081004005,334,44.9421543000,-93.2976000000
270530081004006,334,44.9421540000,-93.2962990000
270530081003004,334,44.9421756000,-93.2950500000
270530081003005,334,44.9421402000,-93.2937810000
271230358004001,864,44.9427131000,-93.1250180000
270530081003007,334,44.9420996000,-93.2911750000
270530081001006,334,44.9421650000,-93.2898750000
271230358004000,864,44.9427143000,-93.1225080000
270530081001007,334,44.9421650000,-93.2885750000
270530082003005,337,44.9421275000,-93.2874050000
271630710101018,1109,44.9425444000,-92.9271840000
270530274002010,626,44.9402523000,-93.5147360000
270530272033019,631,44.9410594000,-93.6173870000
271230358001006,864,44.9426976000,-93.1173500000
270530082003004,337,44.9422161000,-93.2862090000
270530082003003,337,44.9421301000,-93.2848760000
270530082002004,337,44.9420981000,-93.2826680000
271230359001012,882,44.9423650000,-93.1064020000
271230342002069,817,44.9416763000,-93.0957960000
270530276014010,636,44.9408861000,-93.6836300000
270530082002003,337,44.9421330000,-93.2787090000
271630711013000,1113,44.9425738000,-92.7658590000
271630711013001,1113,44.9425957000,-92.7686750000
271230371001021,820,44.9423984000,-93.0903840000
270531088004019,353,44.9428710000,-93.2301160000
270531088004017,353,44.9422791000,-93.2289660000
271230361001009,819,44.9410132000,-93.0800190000
270530272033011,627,44.9407221000,-93.5885950000
270530276014008,636,44.9404048000,-93.6783870000
270530276013010,635,44.9401134000,-93.6612380000
271630710011014,1106,44.9423939000,-92.9817880000
271230374031004,831,44.9428150000,-93.0080650000
270531226002014,578,44.9419973000,-93.3686930000
270530081003006,334,44.9420897000,-93.2924680000
270530085002000,344,44.9421249000,-93.2504490000
270531086003006,344,44.9421044000,-93.2491490000
